Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date,Total_Price_Binned,Cluster
ORD2692,CUS4455,0,Beck's,0,-0.28533961228523147,1.882311131818061,1.5526763581940168,-0.05157750808437252,9,8/17/2022,High,2
ORD2692,CUS4455,0,Vittel,3,-0.3477988634288321,0.9919738529189299,0.4425379294175691,-0.19824224374116325,9,8/17/2022,Medium,0
ORD2692,CUS4455,0,Volvic,3,-0.3477988634288321,0.06453918739900168,0.4425379294175691,-0.22925434341989304,9,8/17/2022,Medium,0
ORD2693,CUS2192,1,Pepsi,2,-0.28739870847677873,-0.5290189985337524,-0.6676004993588787,-0.23260863140327898,13,1/15/2022,Medium,1
ORD2693,CUS2192,1,Monster,2,-0.17208932175013142,-0.5661163851545495,-0.6676004993588787,-0.20868673327026913,13,1/15/2022,Medium,1
ORD2693,CUS2192,1,Riesling,0,-0.10482551282625377,-0.7516033182585352,-0.6676004993588787,-0.235018898217688,13,1/15/2022,Medium,1
ORD2693,CUS2192,1,Volvic Touch,3,-0.29494872784578546,-0.8257980915001295,-0.6676004993588787,-0.25741429403490546,13,1/15/2022,Low,1
ORD2694,CUS8542,1,Krombacher,0,-0.28053505450495453,-0.714505931637738,-0.6676004993588787,-0.24717066007366698,0,11/10/2023,Low,1
ORD2695,CUS5271,1,Passion Fruit Juice,1,-0.1913075528712393,-0.6774085450169409,-0.6676004993588787,-0.23084110240604563,8,7/10/2021,Medium,1
ORD2695,CUS5271,1,Hohes C Orange,1,-0.27229866973876543,-0.6032137717753466,-0.6676004993588787,-0.23566163603486376,8,7/10/2021,Medium,1
ORD2695,CUS5271,1,Volvic,3,-0.3546625174006564,-0.5661163851545495,-0.6676004993588787,-0.2514287981124563,8,7/10/2021,Low,1
ORD2695,CUS5271,1,Club Mate,2,-0.2462167846458333,-0.6774085450169409,-0.6676004993588787,-0.23887532512074247,8,7/10/2021,Low,1
ORD2696,CUS9180,1,Monster,2,-0.17826661032477323,-0.30643467880896963,-0.6676004993588787,-0.16626603733666984,4,1/19/2021,High,1
ORD2696,CUS9180,1,Beck's,0,-0.30112601642042724,-0.38062945205056387,-0.6676004993588787,-0.22553851541434575,4,1/19/2021,Medium,1
ORD2696,CUS9180,1,Rauch Multivitamin,1,-0.23386220749654962,-0.6774085450169409,-0.6676004993588787,-0.2370676250099357,4,1/19/2021,Medium,1
ORD2696,CUS9180,1,Hohes C Orange,1,-0.27229866973876543,-0.38062945205056387,-0.6676004993588787,-0.21457180140878457,4,1/19/2021,Medium,1
ORD2696,CUS9180,1,Volvic,3,-0.3546625174006564,-0.38062945205056387,-0.6676004993588787,-0.2459052699961022,4,1/19/2021,Low,1
ORD2697,CUS7580,1,Rockstar,2,-0.24072586146837388,-0.6774085450169409,-0.6676004993588787,-0.23807190284927282,9,7/19/2021,Low,1
ORD2697,CUS7580,1,Tomato Juice,1,-0.17071659095576658,-0.4919216119129553,-0.6676004993588787,-0.19539009467744586,9,7/19/2021,Medium,1
ORD2697,CUS7580,1,Cranberry Juice,1,-0.1549301868205708,-0.8257980915001295,-0.6676004993588787,-0.2533168404504101,9,7/19/2021,Low,1
ORD2697,CUS7580,1,Passion Fruit Juice,1,-0.1913075528712393,-0.38062945205056387,-0.6676004993588787,-0.1837605572979222,9,7/19/2021,High,1
ORD2697,CUS7580,1,Rotkäppchen Sekt,0,0.16011153048616217,-0.6032137717753466,-0.6676004993588787,-0.14708433060533116,9,7/19/2021,High,1
ORD2698,CUS6587,0,Red Bull,2,-0.1995439376374284,1.066168626160524,1.5526763581940168,0.003878714203822355,10,6/12/2023,High,2
ORD2698,CUS6587,0,Club Mate,2,-0.20778032240361752,2.3274797712676265,1.5526763581940168,0.1579349347581342,10,6/12/2023,High,2
ORD2698,CUS6587,0,Vio Wasser,3,-0.28602597768241395,2.0677980649220467,0.4425379294175691,-0.026611160998452118,10,6/12/2023,High,2
ORD2699,CUS2797,0,Coca-Cola,2,-0.3340715554851837,-0.417726838671361,1.5526763581940168,-0.24182790196839357,10,9/4/2022,Low,0
ORD2699,CUS2797,0,Erdinger Weißbier,0,-0.27916232371058963,1.6597268120932782,0.4425379294175691,-0.0461744933087389,10,9/4/2022,High,2
ORD2700,CUS2473,0,San Pellegrino,3,-0.3320124592936364,2.7355510240963947,1.5526763581940168,-0.10596919586287011,12,9/16/2022,High,2
ORD2700,CUS2473,0,Tanqueray,0,1.4532239387778503,-0.2693372921881725,0.4425379294175691,0.5606905194458865,12,9/16/2022,High,0
ORD2700,CUS2473,0,Red Bull,2,-0.21121214938952962,2.5500640909924095,1.5526763581940168,0.17878374270277247,12,9/16/2022,High,2
ORD2700,CUS2473,0,Sauvignon Blanc,0,-0.13708468649382774,0.9177790796773356,1.5526763581940168,0.0625084544643225,12,9/16/2022,High,2
ORD2700,CUS2473,0,Apollinaris,3,-0.36015344057811577,2.772648410717192,1.5526763581940168,-0.17701181021757686,12,9/16/2022,High,2
ORD2701,CUS8766,1,Club Mate,2,-0.24209859226273875,-0.3435320654297668,-0.6676004993588787,-0.19868412599047158,4,9/11/2022,Medium,1
ORD2702,CUS861,1,Selters,3,-0.3608398059752982,-0.6032137717753466,-0.6676004993588787,-0.25379889381329185,6,1/16/2021,Low,1
ORD2703,CUS8027,1,Sprite,2,-0.35397615200347393,-0.45482422529215816,-0.6676004993588787,-0.2478937401179897,11,2/23/2023,Low,1
ORD2704,CUS9563,0,Warsteiner,0,-0.2825941506965018,2.512966704371612,2.6628147869704644,-0.011687592305902734,6,8/19/2021,High,2
ORD2704,CUS9563,0,Pepsi,2,-0.3162260551584406,2.1048954515428435,1.5526763581940168,-0.09974267325898005,6,8/19/2021,High,2
ORD2704,CUS9563,0,Fanta,2,-0.3546625174006564,0.43551305360697296,0.4425379294175691,-0.22352995973567155,6,8/19/2021,Medium,0
ORD2704,CUS9563,0,Gerolsteiner,3,-0.3553488827978388,0.027441800778204545,0.4425379294175691,-0.2355411226941433,6,8/19/2021,Medium,0
ORD2704,CUS9563,0,Rauch Multivitamin,1,-0.1913075528712393,1.1032660127813214,1.5526763581940168,0.020449298552884576,6,8/19/2021,High,2
ORD2705,CUS2578,1,Augustiner,0,-0.3155396897612582,-0.45482422529215816,-0.6676004993588787,-0.23552103713735656,12,5/2/2022,Medium,1
ORD2706,CUS6855,0,Selters,3,-0.3272079015133594,0.2129287338821902,1.5526763581940168,-0.21045426226750244,10,1/8/2023,Medium,0
ORD2706,CUS6855,0,Cranberry Juice,1,-0.08972547408824044,2.475869317750815,0.4425379294175691,0.4970795611022743,10,1/8/2023,High,2
ORD2707,CUS4264,1,Monster,2,-0.16522566777830716,-0.30643467880896963,-0.6676004993588787,-0.16054165365244832,1,10/2/2023,High,1
ORD2708,CUS2029,1,Volvic,3,-0.3546625174006564,-0.417726838671361,-0.6676004993588787,-0.24700997561937305,0,11/23/2021,Low,1
ORD2708,CUS2029,1,Pepsi,2,-0.29014417006550847,-0.7516033182585352,-0.6676004993588787,-0.2512881992149491,0,11/23/2021,Low,1
ORD2708,CUS2029,1,Volvic Touch,3,-0.29769418943451514,-0.417726838671361,-0.6676004993588787,-0.2270047610597779,0,11/23/2021,Medium,1
ORD2709,CUS9395,0,Rauch Multivitamin,1,-0.194053014459969,1.6597268120932782,1.5526763581940168,0.09498679978848448,7,7/24/2023,High,2
ORD2709,CUS9395,0,Fanta,2,-0.3306397284992715,0.7322921465733501,1.5526763581940168,-0.19030844881040013,7,7/24/2023,Medium,0
ORD2709,CUS9395,0,Pepsi,2,-0.29426236244860304,2.698453637475598,2.6628147869704644,-0.025888080954129405,7,7/24/2023,High,2
ORD2710,CUS307,0,Vittel,3,-0.35054432501756183,0.8806816930565385,1.5526763581940168,-0.20844570658882822,15,11/4/2021,Medium,0
ORD2710,CUS307,0,Monster,2,-0.27229866973876543,0.43551305360697296,0.4425379294175691,-0.1433885881565706,15,11/4/2021,High,0
ORD2710,CUS307,0,Gerolsteiner,3,-0.3381897478682782,0.5468052134693644,0.4425379294175691,-0.20298243514283437,15,11/4/2021,Medium,0
ORD2711,CUS1258,1,Mezzo Mix,2,-0.349171594223197,-0.30643467880896963,-0.6676004993588787,-0.24128559193515153,7,4/3/2023,Low,1
ORD2711,CUS1258,1,Mango Juice,1,-0.16522566777830716,-0.7887007048793323,-0.6676004993588787,-0.24696980450579953,7,4/3/2023,Low,1
ORD2712,CUS9232,1,Selters,3,-0.36015344057811577,-0.5661163851545495,-0.6676004993588787,-0.25271427374680777,3,7/19/2022,Low,1
ORD2713,CUS5460,0,Vio Wasser,3,-0.23935313067400904,1.6968241987140753,1.5526763581940168,0.017878347284181587,14,12/25/2023,High,2
ORD2713,CUS5460,0,Beck's,0,-0.2750441313274951,2.3274797712676265,2.6628147869704644,-0.009196983264346726,14,12/25/2023,High,2
ORD2713,CUS5460,0,Rotkäppchen Sekt,0,0.3028755331001065,2.698453637475598,1.5526763581940168,1.4976817435474048,14,12/25/2023,High,2
ORD2713,CUS5460,0,Apollinaris,3,-0.3512306904147443,0.5839026000901615,1.5526763581940168,-0.21796626050574397,14,12/25/2023,Medium,0
ORD2713,CUS5460,0,Tomato Juice,1,-0.27573049672467753,0.39841566698617586,0.4425379294175691,-0.149976650782622,14,12/25/2023,High,0
ORD2714,CUS4878,1,Rockstar,2,-0.23180311130500236,-0.3435320654297668,-0.6676004993588787,-0.19446615906525574,4,5/11/2023,Medium,1
ORD2714,CUS4878,1,Volvic,3,-0.3526034212091091,-0.8257980915001295,-0.6676004993588787,-0.25910148080499174,4,5/11/2023,Low,1
ORD2715,CUS4351,0,Sauvignon Blanc,0,-0.026579857547457383,-0.19514251894657825,0.4425379294175691,-0.07720667854425543,6,11/21/2022,High,0
ORD2715,CUS4351,0,Bacardi,0,0.893836140074174,-0.6403111583961438,0.4425379294175691,-0.045712525502643854,6,11/21/2022,High,0
ORD2715,CUS4351,0,Krombacher,0,-0.32652153611617696,-0.23223990556737537,0.4425379294175691,-0.22913383007917257,6,11/21/2022,Medium,0
ORD2716,CUS5572,1,Hohes C Orange,1,-0.26886684275285333,-0.8257980915001295,-0.6676004993588787,-0.25665104287700924,4,5/8/2022,Low,1
ORD2716,CUS5572,1,Chardonnay,0,-0.057466300420666507,-0.4919216119129553,-0.6676004993588787,-0.16224892597932142,4,5/8/2022,High,1
ORD2716,CUS5572,1,Merlot,0,-0.09384366647133503,-0.3435320654297668,-0.6676004993588787,-0.1379454022673635,4,5/8/2022,High,1
ORD2717,CUS6624,1,Club Mate,2,-0.24209859226273875,-0.7516033182585352,-0.6676004993588787,-0.24707023228973327,10,5/12/2022,Low,1
ORD2718,CUS5637,1,Vittel,3,-0.35397615200347393,-0.5661163851545495,-0.6676004993588787,-0.2512681136581624,15,9/3/2021,Low,1
ORD2718,CUS5637,1,Pepsi,2,-0.29014417006550847,-0.5290189985337524,-0.6676004993588787,-0.23333171144760168,15,9/3/2021,Medium,1
ORD2718,CUS5637,1,Selters,3,-0.3608398059752982,-0.5661163851545495,-0.6676004993588787,-0.25287495820110173,15,9/3/2021,Low,1
ORD2718,CUS5637,1,Club Mate,2,-0.2462167846458333,-0.7887007048793323,-0.6676004993588787,-0.2517099959074707,15,9/3/2021,Low,1
ORD2719,CUS831,1,Kölsch,0,-0.3244624399246297,-0.5661163851545495,-0.6676004993588787,-0.24435868212352307,8,8/5/2023,Low,1
ORD2719,CUS831,1,Krombacher,0,-0.28053505450495453,-0.8257980915001295,-0.6676004993588787,-0.25699249734238383,8,8/5/2023,Low,1
ORD2720,CUS4710,0,Havana Club,0,0.5712444033984344,0.6951947599525529,1.5526763581940168,0.8056941411305666,6,9/5/2022,High,0
ORD2720,CUS4710,0,Cranberry Juice,1,-0.23454857289373207,-0.5290189985337524,0.4425379294175691,-0.22077823845588787,6,9/5/2022,Medium,0
ORD2721,CUS388,0,Mountain Dew,2,-0.3512306904147443,-0.04675297246338971,0.4425379294175691,-0.23507915488804826,12,12/29/2023,Medium,0
ORD2721,CUS388,0,Johnnie Walker,0,1.1800505106992452,0.17583134726139307,1.5526763581940168,0.8993330068703581,12,12/29/2023,High,0
ORD2721,CUS388,0,Evian,3,-0.30455784340633935,-0.45482422529215816,0.4425379294175691,-0.2333919681179619,12,12/29/2023,Medium,0
ORD2722,CUS9705,1,Red Bull,2,-0.23111674590781994,-0.45482422529215816,-0.6676004993588787,-0.20834527880489453,3,9/13/2023,Medium,1
ORD2722,CUS9705,1,Merlot,0,-0.08492091630796346,-0.45482422529215816,-0.6676004993588787,-0.1612848192535578,3,9/13/2023,High,1
ORD2723,CUS7743,1,Apollinaris,3,-0.3244624399246297,-0.714505931637738,-0.6676004993588787,-0.25231256261107293,14,9/10/2023,Low,1
ORD2723,CUS7743,1,Augustiner,0,-0.31279422817252844,-0.7887007048793323,-0.6676004993588787,-0.2556065939240987,14,9/10/2023,Low,1
ORD2723,CUS7743,1,Mango Juice,1,-0.16522566777830716,-0.6032137717753466,-0.6676004993588787,-0.2137282080237414,14,9/10/2023,Medium,1
ORD2723,CUS7743,1,Passion Fruit Juice,1,-0.17895297572195568,-0.38062945205056387,-0.6676004993588787,-0.17906053700982455,14,9/10/2023,High,1
ORD2724,CUS1757,0,Granini Apple,1,-0.22837128431909023,2.8097457973379893,1.5526763581940168,0.1674554886750499,12,11/18/2022,High,2
ORD2724,CUS1757,0,Evian,3,-0.32308970913026486,1.325850332506104,2.6628147869704644,-0.15853309797377413,12,11/18/2022,High,2
ORD2725,CUS999,0,Beck's,0,-0.28122141990213695,0.6209999867109587,1.5526763581940168,-0.14312747591834296,4,10/5/2021,High,0
ORD2725,CUS999,0,Rauch Multivitamin,1,-0.14326197506846958,-0.417726838671361,1.5526763581940168,-0.18153106049459383,4,10/5/2021,High,0
ORD2726,CUS2482,1,Volvic,3,-0.3526034212091091,-0.4919216119129553,-0.6676004993588787,-0.2486168201623124,8,5/25/2023,Low,1
ORD2726,CUS2482,1,Apollinaris,3,-0.3244624399246297,-0.7516033182585352,-0.6676004993588787,-0.2543010327329604,8,5/25/2023,Low,1
ORD2726,CUS2482,1,Evian,3,-0.3024987472147921,-0.7516033182585352,-0.6676004993588787,-0.2523728192814332,8,5/25/2023,Low,1
ORD2726,CUS2482,1,Erdinger Weißbier,0,-0.2523940732204751,-0.5661163851545495,-0.6676004993588787,-0.22748681442265975,8,5/25/2023,Medium,1
ORD2726,CUS2482,1,Mountain Dew,2,-0.3244624399246297,-0.7887007048793323,-0.6676004993588787,-0.25628950285484786,8,5/25/2023,Low,1
ORD2727,CUS189,1,Cranberry Juice,1,-0.1405165134797399,-0.3435320654297668,-0.6676004993588787,-0.15706685232834197,8,2/25/2023,High,1
ORD2727,CUS189,1,Riesling,0,-0.09590276266288227,-0.6774085450169409,-0.6676004993588787,-0.21688164043925992,8,2/25/2023,Medium,1
ORD2727,CUS189,1,Beck's,0,-0.29563509324296783,-0.38062945205056387,-0.6676004993588787,-0.22344961750852457,8,2/25/2023,Medium,1
ORD2728,CUS5771,0,Tomato Juice,1,-0.266807746561306,-0.1580451323257811,0.4425379294175691,-0.1939238490320137,4,10/8/2023,Medium,0
ORD2729,CUS7491,1,Mountain Dew,2,-0.3244624399246297,-0.8257980915001295,-0.6676004993588787,-0.2582779729767353,1,10/15/2023,Low,1
ORD2729,CUS7491,1,Jever,0,-0.25582590020638724,-0.7516033182585352,-0.6676004993588787,-0.24827536569693778,1,10/15/2023,Low,1
ORD2729,CUS7491,1,Sprite,2,-0.35397615200347393,-0.5661163851545495,-0.6676004993588787,-0.2512681136581624,1,10/15/2023,Low,1
ORD2729,CUS7491,1,Red Bull,2,-0.23111674590781994,-0.3435320654297668,-0.6676004993588787,-0.19418496127024132,1,10/15/2023,Medium,1
ORD2729,CUS7491,1,Rauch Multivitamin,1,-0.22425309193599569,-0.38062945205056387,-0.6676004993588787,-0.19629394473284928,1,10/15/2023,Medium,1
ORD2730,CUS5633,0,Fritz-Kola,2,-0.17552114873604352,2.179090224784438,1.5526763581940168,0.2081488267249894,12,8/31/2022,High,2
ORD2730,CUS5633,0,Coca-Cola,2,-0.3320124592936364,-0.30643467880896963,0.4425379294175691,-0.23507915488804826,12,8/31/2022,Medium,0
ORD2730,CUS5633,0,Rauch Multivitamin,1,-0.24278495765992114,1.2887529458853069,0.4425379294175691,-0.018998734976276854,12,8/31/2022,High,0
ORD2730,CUS5633,0,Beck's,0,-0.2771032275190424,2.698453637475598,2.6628147869704644,0.015086454890824464,12,8/31/2022,High,2
ORD2731,CUS2551,0,Mountain Dew,2,-0.3532897866062915,-0.8257980915001295,0.4425379294175691,-0.25918182303213877,13,7/12/2023,Low,0
ORD2732,CUS9405,0,Tomato Juice,1,-0.14943926364311141,-0.12094774570498397,0.4425379294175691,-0.12517098815099553,5,12/26/2021,High,0
ORD2732,CUS9405,0,Rockstar,2,-0.1322801287135508,1.1403633994021185,1.5526763581940168,0.10968942735637968,5,12/26/2021,High,2
ORD2732,CUS9405,0,Fritz-Kola,2,-0.2571986310007521,0.8064869198149442,0.4425379294175691,-0.09110588384068095,5,12/26/2021,High,0
ORD2732,CUS9405,0,Selters,3,-0.3532897866062915,2.290382384646829,1.5526763581940168,-0.17269341550842732,5,12/26/2021,High,2
ORD2733,CUS440,0,Selters,3,-0.34436703644292,1.882311131818061,1.5526763581940168,-0.16662757735883119,6,8/1/2021,High,2
ORD2733,CUS440,0,Pepsi,2,-0.30318511261197456,1.919408518438858,1.5526763581940168,-0.084015682294961,6,8/1/2021,High,2
ORD2734,CUS7671,1,Hohes C Orange,1,-0.27229866973876543,-0.6403111583961438,-0.6676004993588787,-0.23917660847254363,4,1/23/2021,Low,1
ORD2734,CUS7671,1,Tomato Juice,1,-0.17071659095576658,-0.417726838671361,-0.6676004993588787,-0.1824148249932105,4,1/23/2021,High,1
ORD2734,CUS7671,1,Merlot,0,-0.10276641663470655,-0.417726838671361,-0.6676004993588787,-0.1585531835305609,4,1/23/2021,High,1
ORD2734,CUS7671,1,Volvic,3,-0.3546625174006564,-0.6774085450169409,-0.6676004993588787,-0.25474291498226875,4,1/23/2021,Low,1
ORD2734,CUS7671,1,Coca-Cola,2,-0.3210306129387176,-0.30643467880896963,-0.6676004993588787,-0.22893297451130518,4,1/23/2021,Medium,1
ORD2735,CUS8312,1,Erdinger Weißbier,0,-0.25651226560356966,-0.4919216119129553,-0.6676004993588787,-0.22049704066087347,12,3/10/2022,Medium,1
ORD2735,CUS8312,1,Gerolsteiner,3,-0.3210306129387176,-0.38062945205056387,-0.6676004993588787,-0.23311077032294752,12,3/10/2022,Medium,1
ORD2736,CUS1324,1,Fanta,2,-0.31279422817252844,-0.417726838671361,-0.6676004993588787,-0.23230734805147782,15,5/4/2021,Medium,1
ORD2736,CUS1324,1,Vio Wasser,3,-0.28190778529931937,-0.4919216119129553,-0.6676004993588787,-0.22792869667196805,15,5/4/2021,Medium,1
ORD2736,CUS1324,1,Fritz-Kola,2,-0.25582590020638724,-0.45482422529215816,-0.6676004993588787,-0.2162991592924444,15,5/4/2021,Medium,1
ORD2736,CUS1324,1,Gerolsteiner,3,-0.32308970913026486,-0.714505931637738,-0.6676004993588787,-0.252151878156779,15,5/4/2021,Low,1
ORD2737,CUS6139,0,Beck's,0,-0.27641686212186,0.4726104402277701,1.5526763581940168,-0.15027793413442317,14,6/16/2023,High,0
ORD2737,CUS6139,0,Vio Wasser,3,-0.31279422817252844,0.2129287338821902,1.5526763581940168,-0.19944737714836777,14,6/16/2023,Medium,0
ORD2738,CUS3023,1,Gerolsteiner,3,-0.3189715167471703,-0.38062945205056387,-0.6676004993588787,-0.23232743360826458,15,5/28/2023,Medium,1
ORD2738,CUS3023,1,Fanta,2,-0.30798967039225145,-0.5290189985337524,-0.6676004993588787,-0.23803173173569933,15,5/28/2023,Low,1
ORD2738,CUS3023,1,Tomato Juice,1,-0.15698928301211806,-0.6032137717753466,-0.6676004993588787,-0.21204102125365504,15,5/28/2023,Medium,1
ORD2738,CUS3023,1,Riesling,0,-0.09590276266288227,-0.30643467880896963,-0.6676004993588787,-0.1301120351205341,15,5/28/2023,High,1
ORD2739,CUS280,0,Merlot,0,0.28708912896491073,1.325850332506104,0.4425379294175691,0.8542811029976956,7,3/31/2022,High,0
ORD2739,CUS280,0,Hohes C Orange,1,-0.29494872784578546,1.7339215853348724,0.4425379294175691,-0.07059853036141726,7,3/31/2022,High,2
ORD2739,CUS280,0,Sprite,2,-0.3121078627753461,-0.8257980915001295,0.4425379294175691,-0.2580369462952944,7,3/31/2022,Low,0
ORD2740,CUS3029,0,Monster,2,-0.19336664906278658,1.325850332506104,1.5526763581940168,0.0490310458604186,7,12/23/2022,High,2
ORD2740,CUS3029,0,Rockstar,2,-0.22356672653881327,0.6209999867109587,0.4425379294175691,-0.07250665825615778,7,12/23/2022,High,0
ORD2740,CUS3029,0,Granini Apple,1,-0.30318511261197456,-0.12094774570498397,0.4425379294175691,-0.21065511783536986,7,12/23/2022,Medium,0
ORD2740,CUS3029,0,Jever,0,-0.3196578821443527,0.8806816930565385,0.4425379294175691,-0.16520150282697252,7,12/23/2022,High,0
ORD2741,CUS6572,1,Mezzo Mix,2,-0.35191705581192667,-0.5290189985337524,-0.6676004993588787,-0.24960101244486277,0,7/16/2021,Low,1
ORD2742,CUS8360,0,Erdinger Weißbier,0,-0.2414122268655563,2.290382384646829,2.6628147869704644,0.05899348202664264,0,7/3/2021,High,2
ORD2742,CUS8360,0,Coca-Cola,2,-0.3477988634288321,0.10163657401979881,0.4425379294175691,-0.228009038899115,0,7/3/2021,Medium,0
ORD2743,CUS6718,0,Erdinger Weißbier,0,-0.2613168233838466,2.179090224784438,2.6628147869704644,0.007132574403274582,15,2/4/2022,High,2
ORD2743,CUS6718,0,Rauch Multivitamin,1,-0.24758951544019814,0.10163657401979881,0.4425379294175691,-0.15558052112612306,15,2/4/2022,High,0
ORD2744,CUS4928,0,Vittel,3,-0.35397615200347393,0.25002612050298734,1.5526763581940168,-0.22989708123706876,10,6/9/2021,Medium,0
ORD2744,CUS4928,0,Beck's,0,-0.27367140053313027,0.43551305360697296,1.5526763581940168,-0.15080015861087845,10,6/9/2021,High,0
ORD2744,CUS4928,0,Volvic,3,-0.3436806710457376,2.1048954515428435,1.5526763581940168,-0.15758907680479725,10,6/9/2021,High,2
ORD2745,CUS736,1,Evian,3,-0.3024987472147921,-0.417726838671361,-0.6676004993588787,-0.22869194782986424,14,10/18/2023,Medium,1
ORD2745,CUS736,1,Granini Apple,1,-0.27641686212186,-0.5290189985337524,-0.6676004993588787,-0.22971631122598807,14,10/18/2023,Medium,1
ORD2745,CUS736,1,Warsteiner,0,-0.31828515134998786,-0.5661163851545495,-0.6676004993588787,-0.24291252203487765,14,10/18/2023,Low,1
ORD2746,CUS7340,0,Hohes C Orange,1,-0.18993482207687445,1.9565059050596552,1.5526763581940168,0.145019921744259,14,3/18/2022,High,2
ORD2747,CUS5946,1,Fritz-Kola,2,-0.2517077078232927,-0.30643467880896963,-0.6676004993588787,-0.1985033559793909,1,10/10/2022,Medium,1
ORD2747,CUS5946,1,Beck's,0,-0.29838055483169756,-0.4919216119129553,-0.6676004993588787,-0.23274923030078615,1,10/10/2022,Medium,1
ORD2748,CUS5477,0,Sprite,2,-0.2750441313274951,2.8097457973379893,2.6628147869704644,0.02876471906259583,1,5/30/2023,High,2
ORD2749,CUS5474,1,Volvic Touch,3,-0.2922032662570557,-0.7887007048793323,-0.6676004993588787,-0.2544014605168941,5,4/21/2023,Low,1
ORD2749,CUS5474,1,Schwip Schwap,2,-0.3052442088035218,-0.7516033182585352,-0.6676004993588787,-0.25261384596287406,5,4/21/2023,Low,1
ORD2750,CUS1814,1,Apollinaris,3,-0.32652153611617696,-0.30643467880896963,-0.6676004993588787,-0.23134324132571418,10,9/2/2022,Medium,1
ORD2750,CUS1814,1,Johnnie Walker,0,2.1189983740448026,-0.7887007048793323,-0.6676004993588787,-0.11328033853324421,10,9/2/2022,High,1
ORD2750,CUS1814,1,Volvic,3,-0.3532897866062915,-0.5290189985337524,-0.6676004993588787,-0.24996255246702412,10,9/2/2022,Low,1
ORD2750,CUS1814,1,Volvic Touch,3,-0.29494872784578546,-0.417726838671361,-0.6676004993588787,-0.2260406543340143,10,9/2/2022,Medium,1
ORD2750,CUS1814,1,Selters,3,-0.36015344057811577,-0.8257980915001295,-0.6676004993588787,-0.25932242192964594,10,9/2/2022,Low,1
ORD2751,CUS5480,1,Volvic Touch,3,-0.2922032662570557,-0.8257980915001295,-0.6676004993588787,-0.2573339518077584,8,9/26/2023,Low,1
ORD2751,CUS5480,1,Granini Apple,1,-0.27641686212186,-0.6774085450169409,-0.6676004993588787,-0.24329414761382573,8,9/26/2023,Low,1
ORD2752,CUS5947,1,Apollinaris,3,-0.3244624399246297,-0.6403111583961438,-0.6676004993588787,-0.248335622367298,2,12/24/2023,Low,1
ORD2753,CUS2152,1,Vio Wasser,3,-0.28190778529931937,-0.7887007048793323,-0.6676004993588787,-0.25379889381329185,0,12/5/2021,Low,1
ORD2754,CUS1086,0,Hohes C Orange,1,-0.24072586146837388,1.6226294254724811,2.6628147869704644,-0.007469625380686907,7,12/6/2021,High,2
ORD2754,CUS1086,0,Merlot,0,0.41955765062111866,2.5871614776132064,1.5526763581940168,1.7285451332542183,7,12/6/2021,High,2
ORD2754,CUS1086,0,Mango Juice,1,-0.17208932175013142,1.5113372656100896,1.5526763581940168,0.11111550188823839,7,12/6/2021,High,2
ORD2754,CUS1086,0,Veuve Clicquot,0,1.4374375346426542,0.4726104402277701,1.5526763581940168,1.474683781026585,7,12/6/2021,High,0
ORD2755,CUS1906,1,Sprite,2,-0.3560352481950212,-0.6774085450169409,-0.6676004993588787,-0.2549437705501361,10,1/17/2021,Low,1
ORD2756,CUS4407,0,Mezzo Mix,2,-0.3320124592936364,0.2129287338821902,0.4425379294175691,-0.21157905344756,1,9/27/2022,Medium,0
ORD2756,CUS4407,0,Pepsi,2,-0.30593057420070424,2.512966704371612,2.6628147869704644,-0.06451260665503444,1,9/27/2022,High,2
ORD2757,CUS5811,1,Augustiner,0,-0.3155396897612582,-0.38062945205056387,-0.6676004993588787,-0.23102187241712632,10,6/21/2022,Medium,1
ORD2757,CUS5811,1,Riesling,0,-0.10482551282625377,-0.714505931637738,-0.6676004993588787,-0.22660304992404307,10,6/21/2022,Medium,1
ORD2758,CUS8576,1,Passion Fruit Juice,1,-0.1913075528712393,-0.3435320654297668,-0.6676004993588787,-0.17787548915940674,2,3/2/2021,High,1
ORD2758,CUS8576,1,Cranberry Juice,1,-0.1549301868205708,-0.5661163851545495,-0.6676004993588787,-0.2046696219129207,2,3/2/2021,Medium,1
ORD2758,CUS8576,1,Red Bull,2,-0.24003949607119146,-0.6403111583961438,-0.6676004993588787,-0.23351248145868236,2,3/2/2021,Medium,1
ORD2759,CUS8138,0,Bacardi,0,0.9617863143952342,-0.7887007048793323,0.4425379294175691,-0.1849656907051267,11,7/15/2022,Medium,0
ORD2759,CUS8138,0,Mountain Dew,2,-0.3052442088035218,1.1774607860229156,1.5526763581940168,-0.13400863313716205,11,7/15/2022,High,2
ORD2759,CUS8138,0,Havana Club,0,1.0963139322429896,-0.38062945205056387,1.5526763581940168,0.24944473147853113,11,7/15/2022,High,0
ORD2759,CUS8138,0,Mango Juice,1,-0.20366213002052294,0.43551305360697296,1.5526763581940168,-0.08628535021186284,11,7/15/2022,High,0
ORD2760,CUS1783,1,Apollinaris,3,-0.32652153611617696,-0.6403111583961438,-0.6676004993588787,-0.24869716238945935,8,12/12/2022,Low,1
ORD2760,CUS1783,1,Erdinger Weißbier,0,-0.25651226560356966,-0.7887007048793323,-0.6676004993588787,-0.25231256261107293,8,12/12/2022,Low,1
